"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"979","crg:105331513","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120518"," protein transport protein Sec31A-like"
"980","crg:105331513","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120719"," protein transport protein Sec31A-like"
"981","crg:105331521","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111122293"," glucosidase 2 subunit beta-like"
"982","crg:105331521","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111121846"," glucosidase 2 subunit beta-like"
"983","crg:105332358","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120358"," prolactin regulatory element-binding protein-like"
"984","crg:105333050","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111137420"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like"
"985","crg:105333673","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120946"," ubiquitin-conjugating enzyme E2-17 kDa-like"
"986","crg:105333673","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120214"," ubiquitin-conjugating enzyme E2 2-like"
"987","crg:105333673","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111121898"," ubiquitin-conjugating enzyme E2 D2B-like"
"988","crg:105333774","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111101167"," translocation protein SEC63 homolog"
"989","crg:105333774","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111101095"," translocation protein SEC63 homolog"
"990","crg:105334466","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111135880"," ubiquitin conjugation factor E4 B-like"
"991","crg:105336785","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111131517"," UBX domain-containing protein 1-like"
"992","crg:105337540","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111103552"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2-like"
"993","crg:105337929","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111112828"," protein ERGIC-53-like"
"994","crg:105337929","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111117689"," protein ERGIC-53-like"
"995","crg:105338795","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111121740"," stress-activated protein kinase JNK-like"
"996","crg:105338795","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111121739"," stress-activated protein kinase JNK-like"
"997","crg:105339057","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111118049"," eukaryotic translation initiation factor 2 subunit 1-like"
"998","crg:105339435","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111125815"," dnaJ homolog shv-like"
"999","crg:105340372","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111126736"," oligosaccharyltransferase complex subunit OSTC-like"
"1000","crg:105340925","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111125646"," alpha-glucosidase-like"
"1001","crg:105341091","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120699"," GTP-binding protein SAR1-like"
"1002","crg:105341095","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120591"," protein disulfide-isomerase-like"
"1003","crg:105341221","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120467"," protein transport protein Sec24C-like"
"1004","crg:105341388","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111115975"," protein disulfide-isomerase A6-like"
"1005","crg:105341851","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111120437"," beta-1,4-galactosyltransferase 4-like"
"1006","crg:105341851","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111119793"," beta-1,4-galactosyltransferase 4-like"
"1007","crg:105341851","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111119763"," beta-1,4-galactosyltransferase 4-like"
"1008","crg:105341851","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111119792"," beta-1,4-galactosyltransferase 4-like"
"1009","crg:105342515","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111108423"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1-like"
"1010","crg:105342555","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111108607"," ER degradation-enhancing alpha-mannosidase-like protein 1"
"1011","crg:105342784","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111133565"," protein SEC13 homolog"
"1012","crg:105342784","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111106364"," protein SEC13 homolog"
"1013","crg:105343230","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111128136"," aldose 1-epimerase-like"
"1014","crg:105343566","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111118147"," SUMO-conjugating enzyme UBC9-B"
"1015","crg:105343566","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111123155"," ubiquitin-conjugating enzyme E2 G2-like"
"1016","crg:105343574","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111126865"," dnaJ homolog subfamily C member 10-like"
"1017","crg:105343883","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111130500"," UTP--glucose-1-phosphate uridylyltransferase-like"
"1018","crg:105344505","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111125459"," calnexin-like"
"1019","crg:105345138","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111129680"," protein sel-1 homolog 1-like"
"1020","crg:105345138","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111129341"," histone-lysine N-methyltransferase 2B-like"
"1021","crg:105345701","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111133739"," translocon-associated protein subunit gamma-like"
"1022","crg:105345989","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111129671"," heat shock protein 83-like"
"1023","crg:105345989","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111129841"," heat shock protein HSP 90-beta-like"
"1024","crg:105346081","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111125296"," protein transport protein Sec61 subunit beta-like"
"1025","crg:105346120","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111136783"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like"
"1026","crg:105346349","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111128545"," protein disulfide-isomerase A3-like"
"1027","crg:105346349","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111128544"," protein disulfide-isomerase A3-like"
"1028","crg:105347475","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120079"," UV excision repair protein RAD23 homolog B-like"
"1029","crg:105347475","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111120048"," UV excision repair protein RAD23 homolog B-like"
"1030","crg:105347543","Day 0","turquoise","crg04141",1.74,0.39,"Protein processing in endoplasmic reticulum","LOC111102146"," UDP-glucose:glycoprotein glucosyltransferase 1-like"
"1031","crg:105348082","Day 0","turquoise","crg00052",1.31,0.39,"Galactose metabolism","LOC111118006"," phosphoglucomutase-1-like"
"1032","crg:105318451","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111121161"," microsomal glutathione S-transferase 1-like"
"1033","crg:105320049","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111103987"," glutathione S-transferase P 1-like"
"1034","crg:105320049","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111104156"," glutathione S-transferase P 1-like"
"1035","crg:105321515","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111133503"," microsomal glutathione S-transferase 3-like"
"1036","crg:105321515","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111138120"," microsomal glutathione S-transferase 3-like"
"1037","crg:105323672","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111134996"," trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like"
"1038","crg:105323777","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111116885"," glutathione S-transferase A-like"
"1039","crg:105323777","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111135121"," glutathione S-transferase A-like"
"1040","crg:105325336","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111136662"," glutathione S-transferase kappa 1-like"
"1041","crg:105325336","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111136538"," glutathione S-transferase kappa 1-like"
"1042","crg:105330333","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111136792"," glutathione S-transferase theta-1-like"
"1043","crg:105330981","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111126505"," microsomal glutathione S-transferase 2-like"
"1044","crg:105333880","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111110471"," glutathione S-transferase Mu 3-like"
"1045","crg:105333880","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111106298"," glutathione S-transferase Mu 3-like"
"1046","crg:105334338","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111130855"," glutathione S-transferase 1-like"
"1047","crg:105334487","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111138098"," glutathione S-transferase-like"
"1048","crg:105336470","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111118136"," alcohol dehydrogenase class-3-like"
"1049","crg:105336470","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111119958"," alcohol dehydrogenase class-3-like"
"1050","crg:105338130","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111132346"," uncharacterized"
"1051","crg:105340488","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111122121"," glutathione S-transferase-like"
"1052","crg:105340488","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111130885"," S-crystallin SL11-like"
"1053","crg:105340488","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111120486"," glutathione S-transferase-like"
"1054","crg:105340670","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111133483"," carbonyl reductase [NADPH] 1-like"
"1055","crg:105340670","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111133008"," carbonyl reductase [NADPH] 1-like"
"1056","crg:105342120","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111138414"," glutathione S-transferase omega-1-like"
"1057","crg:105343940","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111104644"," microsomal glutathione S-transferase 3-like"
"1058","crg:105346568","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111134208"," glutathione S-transferase-like"
"1059","crg:105346568","Day 0","turquoise","crg00980",1.87,0.38,"Metabolism of xenobiotics by cytochrome P450","LOC111134207"," glutathione S-transferase-like"
"1060","crg:105318451","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111121161"," microsomal glutathione S-transferase 1-like"
"1061","crg:105320049","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111103987"," glutathione S-transferase P 1-like"
"1062","crg:105320049","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111104156"," glutathione S-transferase P 1-like"
"1063","crg:105321028","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111119088"," probable flavin-containing monoamine oxidase A"
"1064","crg:105321515","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111133503"," microsomal glutathione S-transferase 3-like"
"1065","crg:105321515","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111138120"," microsomal glutathione S-transferase 3-like"
"1066","crg:105322516","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111122888"," dimethylaniline monooxygenase [N-oxide-forming] 5-like"
"1067","crg:105323777","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111116885"," glutathione S-transferase A-like"
"1068","crg:105323777","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111135121"," glutathione S-transferase A-like"
"1069","crg:105325336","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111136662"," glutathione S-transferase kappa 1-like"
"1070","crg:105325336","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111136538"," glutathione S-transferase kappa 1-like"
"1071","crg:105330333","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111136792"," glutathione S-transferase theta-1-like"
"1072","crg:105330880","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111135113"," dimethylaniline monooxygenase [N-oxide-forming] 5-like"
"1073","crg:105330981","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111126505"," microsomal glutathione S-transferase 2-like"
"1074","crg:105333880","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111110471"," glutathione S-transferase Mu 3-like"
"1075","crg:105333880","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111106298"," glutathione S-transferase Mu 3-like"
"1076","crg:105334338","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111130855"," glutathione S-transferase 1-like"
"1077","crg:105334487","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111138098"," glutathione S-transferase-like"
"1078","crg:105336470","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111118136"," alcohol dehydrogenase class-3-like"
"1079","crg:105336470","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111119958"," alcohol dehydrogenase class-3-like"
"1080","crg:105338130","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111132346"," uncharacterized"
"1081","crg:105340488","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111122121"," glutathione S-transferase-like"
"1082","crg:105340488","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111130885"," S-crystallin SL11-like"
"1083","crg:105340488","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111120486"," glutathione S-transferase-like"
"1084","crg:105342120","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111138414"," glutathione S-transferase omega-1-like"
"1085","crg:105343940","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111104644"," microsomal glutathione S-transferase 3-like"
"1086","crg:105346568","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111134208"," glutathione S-transferase-like"
"1087","crg:105346568","Day 0","turquoise","crg00982",2.18,0.37,"Drug metabolism - cytochrome P450","LOC111134207"," glutathione S-transferase-like"
"1088","crg:105322265","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111126492"," glutamine synthetase-like"
"1089","crg:105322265","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111123929"," glutamine synthetase-like"
"1090","crg:105327172","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111107350"," nacrein-like protein"
"1091","crg:105327172","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111107361"," nacrein-like protein"
"1092","crg:105327172","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111104068"," nacrein-like protein"
"1093","crg:105333868","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111134699"," carbonic anhydrase 14-like"
"1094","crg:105333869","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111134700"," carbonic anhydrase 2-like"
"1095","crg:105335517","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111120606"," carbonic anhydrase-like"
"1096","crg:105337796","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111100410"," glutamate synthase [NADPH] small chain-like"
"1097","crg:105337796","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111100399"," putative glutamate synthase [NADPH]"
"1098","crg:105337796","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111100398"," glutamate synthase 1 [NADH], chloroplastic-like"
"1099","crg:105346802","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111120607"," carbonic anhydrase-like"
"1100","crg:105347585","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111133247"," carbonic anhydrase 2-like"
"1101","crg:105347585","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111134104"," carbonic anhydrase 2-like"
"1102","crg:105348957","Day 0","turquoise","crg00910",1.62,0.35,"Nitrogen metabolism","LOC111119107"," glutamate dehydrogenase, mitochondrial-like"
"1103","crg:105318322","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111104122"," betaine--homocysteine S-methyltransferase 1-like"
"1104","crg:105321028","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111119088"," probable flavin-containing monoamine oxidase A"
"1105","crg:105323187","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111114229"," serine hydroxymethyltransferase, mitochondrial-like"
"1106","crg:105327873","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111122141"," cystathionine gamma-lyase-like"
"1107","crg:105330021","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111108232"," 5-aminolevulinate synthase, erythroid-specific, mitochondrial-like"
"1108","crg:105330021","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111108307"," 5-aminolevulinate synthase, nonspecific, mitochondrial-like"
"1109","crg:105331916","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111137062"," serine--pyruvate aminotransferase-like"
"1110","crg:105332360","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111124882"," membrane primary amine oxidase-like"
"1111","crg:105333668","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111119746"," glycine dehydrogenase (decarboxylating), mitochondrial-like"
"1112","crg:105333843","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111121920"," serine hydroxymethyltransferase, cytosolic-like"
"1113","crg:105333843","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111122125"," serine hydroxymethyltransferase, cytosolic-like"
"1114","crg:105338391","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111135360"," alanine--glyoxylate aminotransferase 2, mitochondrial-like"
"1115","crg:105338616","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111135916"," glycine cleavage system H protein-like"
"1116","crg:105338616","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111135623"," glycine cleavage system H protein-like"
"1117","crg:105339502","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"1118","crg:105339502","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"1119","crg:105345374","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111136419"," serine dehydratase-like"
"1120","crg:105347640","Day 0","turquoise","crg00260",1.58,0.34,"Glycine, serine and threonine metabolism","LOC111100351"," probable phosphoglycerate mutase"
"1121","crg:105318549","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111124908"," fatty acid desaturase 2-like"
"1122","crg:105319409","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111107112"," peroxisomal acyl-coenzyme A oxidase 1-like"
"1123","crg:105326295","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111129331"," peroxisomal multifunctional enzyme type 2-like"
"1124","crg:105326706","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111118456"," probable very-long-chain enoyl-CoA reductase art-1"
"1125","crg:105341237","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111122193"," elongation of very long chain fatty acids protein 7-like"
"1126","crg:105342352","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111119294"," elongation of very long chain fatty acids protein 4-like"
"1127","crg:105342352","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111119293"," elongation of very long chain fatty acids protein 4-like"
"1128","crg:105344648","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111134474"," elongation of very long chain fatty acids protein 4-like"
"1129","crg:105344649","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111134492"," elongation of very long chain fatty acids protein 4-like"
"1130","crg:105346656","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111136066"," peroxisomal acyl-coenzyme A oxidase 3-like"
"1131","crg:105346656","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111136438"," peroxisomal acyl-coenzyme A oxidase 3-like"
"1132","crg:105346790","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111129730"," very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase-like"
"1133","crg:105348487","Day 0","turquoise","crg01040",1.37,0.33,"Biosynthesis of unsaturated fatty acids","LOC111119054"," elongation of very long chain fatty acids protein 2-like"
"1134","crg:105318855","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111136571"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B-like"
"1135","crg:105319220","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111125440"," beta-1,4-galactosyltransferase 3-like"
"1136","crg:105323791","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111110222"," dolichol-phosphate mannosyltransferase subunit 3-like"
"1137","crg:105326269","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111127757"," dolichol kinase-like"
"1138","crg:105328488","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111129951"," neutral alpha-glucosidase AB-like"
"1139","crg:105329649","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111125632"," dolichyldiphosphatase 1-like"
"1140","crg:105331294","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111137033"," mannosyl-oligosaccharide glucosidase-like"
"1141","crg:105333050","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111137420"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A-like"
"1142","crg:105333715","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111120960"," UDP-N-acetylglucosamine transferase subunit ALG14 homolog"
"1143","crg:105336534","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111122836"," dolichyl-phosphate beta-glucosyltransferase-like"
"1144","crg:105337540","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111103552"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2-like"
"1145","crg:105340372","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111126736"," oligosaccharyltransferase complex subunit OSTC-like"
"1146","crg:105341851","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111120437"," beta-1,4-galactosyltransferase 4-like"
"1147","crg:105341851","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111119793"," beta-1,4-galactosyltransferase 4-like"
"1148","crg:105341851","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111119763"," beta-1,4-galactosyltransferase 4-like"
"1149","crg:105341851","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111119792"," beta-1,4-galactosyltransferase 4-like"
"1150","crg:105342515","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111108423"," dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1-like"
"1151","crg:105342679","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111105830"," alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"
"1152","crg:105342679","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111110121"," alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"
"1153","crg:105342679","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111138032"," alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like"
"1154","crg:105344357","Day 0","turquoise","crg00510",1.34,0.32,"N-Glycan biosynthesis","LOC111126162"," UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase-like"
