"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"585","crg:105326432","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111102448"," NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial-like"
"586","crg:105328413","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111101764"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial-like"
"587","crg:105328999","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111101041"," V-type proton ATPase subunit B"
"588","crg:105329407","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111133766"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9-like"
"589","crg:105329525","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111138187"," ATP synthase lipid-binding protein, mitochondrial-like"
"590","crg:105329817","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118590"," inorganic pyrophosphatase-like"
"591","crg:105329817","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118584"," inorganic pyrophosphatase-like"
"592","crg:105329817","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118585"," uncharacterized"
"593","crg:105330603","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111104049"," cytochrome c oxidase subunit NDUFA4-like"
"594","crg:105331281","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118640"," NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial-like"
"595","crg:105331743","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111119118"," ATP synthase subunit d, mitochondrial-like"
"596","crg:105332067","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111130549"," ATP synthase subunit alpha, mitochondrial-like"
"597","crg:105332143","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111127095"," succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like"
"598","crg:105332292","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111137398"," cytochrome c1-2, heme protein, mitochondrial-like"
"599","crg:105332292","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111132066"," cytochrome c1-2, heme protein, mitochondrial-like"
"600","crg:105332665","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111121564"," cytochrome b-c1 complex subunit 2, mitochondrial-like"
"601","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111101124"," V-type proton ATPase subunit E-like"
"602","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100266"," V-type proton ATPase subunit E-like"
"603","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100692"," V-type proton ATPase subunit E-like"
"604","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100679"," V-type proton ATPase subunit E-like"
"605","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100677"," V-type proton ATPase subunit E-like"
"606","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100268"," V-type proton ATPase subunit E-like"
"607","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100264"," V-type proton ATPase subunit E-like"
"608","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100263"," V-type proton ATPase subunit E-like"
"609","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100678"," V-type proton ATPase subunit E 1-like"
"610","crg:105333395","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100265"," V-type proton ATPase subunit E-like"
"611","crg:105333576","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111120110"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"612","crg:105333576","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111120995"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10-like"
"613","crg:105335080","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111119332"," cytochrome c oxidase assembly protein ctaG-like"
"614","crg:105336649","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111118611"," cytochrome b-c1 complex subunit 6, mitochondrial-like"
"615","crg:105336770","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111130836"," V-type proton ATPase subunit D-like"
"616","crg:105338659","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111132318"," putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"617","crg:105339285","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111137078"," V-type proton ATPase subunit e 2-like"
"618","crg:105340141","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111126886"," probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"
"619","crg:105340141","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111126983"," probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"
"620","crg:105341238","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111121515"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7-like"
"621","crg:105341417","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111129428"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-like"
"622","crg:105341417","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111129427"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-like"
"623","crg:105342170","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111132762"," cytochrome c oxidase subunit 6A2, mitochondrial-like"
"624","crg:105343349","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111117675"," ATP synthase subunit delta, mitochondrial-like"
"625","crg:105344113","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111138180"," NADH-ubiquinone oxidoreductase subunit 8-like"
"626","crg:105344150","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111112645"," cytochrome c-like"
"627","crg:105344651","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111100768"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial-like"
"628","crg:105345691","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111125836"," V-type proton ATPase subunit G-like"
"629","crg:105345750","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111114769"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like"
"630","crg:105345808","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111135946"," cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"631","crg:105346116","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111136787"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial-like"
"632","crg:105347217","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111133662"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"633","crg:105347217","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111136161"," cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like"
"634","crg:105347858","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111104128"," NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial-like"
"635","crg:109618245","Day 0","turquoise","crg00190",8.39,0.64,"Oxidative phosphorylation","LOC111121111"," NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6-like"
"636","crg:105317890","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111113215"," tensin-1-like"
"637","crg:105317890","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111126560"," tensin-1-like"
"638","crg:105317890","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111113217"," importin subunit beta-1-like"
"639","crg:105317890","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111126562"," importin subunit beta-1-like"
"640","crg:105318090","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111128793"," nuclear cap-binding protein subunit 1-like"
"641","crg:105318490","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111118745"," transportin-1-like"
"642","crg:105319209","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125507"," spliceosome RNA helicase DDX39B"
"643","crg:105320282","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111137854"," importin-4-like"
"644","crg:105320282","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111117589"," importin-4-like"
"645","crg:105320716","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111104027"," transportin-3-like"
"646","crg:105320975","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111122996"," nuclear pore complex protein Nup98-Nup96-like"
"647","crg:105321021","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111121238"," RNA-binding protein with serine-rich domain 1-B-like"
"648","crg:105321677","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111107977"," importin-9-like"
"649","crg:105321677","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111107093"," importin-9-like"
"650","crg:105321677","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111107593"," importin-9-like"
"651","crg:105322538","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111101511"," nucleoporin Nup43-like"
"652","crg:105322538","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111099598"," nucleoporin Nup43-like"
"653","crg:105322973","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111130363"," pinin-like"
"654","crg:105323093","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111124701"," E3 SUMO-protein ligase RanBP2-like"
"655","crg:105323093","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111124696"," E3 SUMO-protein ligase RanBP2-like"
"656","crg:105323733","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111101712"," nuclear cap-binding protein subunit 2-like"
"657","crg:105323733","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111101880"," nuclear cap-binding protein subunit 2-like"
"658","crg:105324858","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111135936"," nuclear pore complex protein Nup88-like"
"659","crg:105325291","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111127431"," nuclear pore glycoprotein p62-like"
"660","crg:105325437","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111118796"," nucleoprotein TPR-like"
"661","crg:105327885","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111114937"," GTP-binding nuclear protein Ran"
"662","crg:105328593","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111134885"," nucleoporin SEH1-like"
"663","crg:105330153","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111124560"," THO complex subunit 2-like"
"664","crg:105330288","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111104293"," nucleoporin Nup37-like"
"665","crg:105330354","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111118211"," nuclear pore membrane glycoprotein 210-like"
"666","crg:105330652","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111103867"," importin subunit alpha-1-like"
"667","crg:105330652","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111104381"," importin subunit alpha-1-like"
"668","crg:105330886","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111111718"," partner of Y14 and mago-like"
"669","crg:105330886","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111114674"," partner of Y14 and mago-like"
"670","crg:105331061","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111129063"," regulator of nonsense transcripts 1-like"
"671","crg:105331061","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111129219"," regulator of nonsense transcripts 1-like"
"672","crg:105331767","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125457"," ran GTPase-activating protein 1-like"
"673","crg:105332258","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111103812"," importin subunit alpha-7-like"
"674","crg:105334708","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111136615"," nuclear pore complex protein Nup93-like"
"675","crg:105334941","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125592"," nucleoporin NUP188 homolog"
"676","crg:105334941","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111124932"," nucleoporin NUP188 homolog"
"677","crg:105336393","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111136278"," THO complex subunit 3-like"
"678","crg:105336642","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111121417"," mRNA export factor-like"
"679","crg:105337096","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111131148"," importin-7-like"
"680","crg:105337759","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111134707"," apoptotic chromatin condensation inducer in the nucleus-like"
"681","crg:105337940","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111120984"," protein mago nashi homolog 2"
"682","crg:105338117","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111136337"," nuclear pore complex protein Nup214-like"
"683","crg:105338117","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111135537"," mucin-19-like"
"684","crg:105338779","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111121726"," THO complex subunit 1-like"
"685","crg:105338779","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111121011"," THO complex subunit 1-like"
"686","crg:105338838","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111138352"," ATP-dependent RNA helicase DDX19A-like"
"687","crg:105339039","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125574"," small ubiquitin-related modifier 2-like"
"688","crg:105339039","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125573"," small ubiquitin-related modifier 3-like"
"689","crg:105339546","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111130920"," nuclear pore complex protein Nup133-like"
"690","crg:105340039","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111101943"," nuclear pore complex protein Nup205-like"
"691","crg:105340039","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111099664"," nuclear pore complex protein Nup205-like"
"692","crg:105340039","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111100305"," nuclear pore complex protein Nup205-like"
"693","crg:105340606","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111135764"," importin subunit alpha-2-like"
"694","crg:105340722","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111122065"," exportin-2-like"
"695","crg:105340881","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111123383"," transmembrane protein 33-like"
"696","crg:105340881","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111122597"," transmembrane protein 33-like"
"697","crg:105342267","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111131013"," THO complex subunit 7 homolog"
"698","crg:105342784","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111106364"," protein SEC13 homolog"
"699","crg:105342784","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111133565"," protein SEC13 homolog"
"700","crg:105343646","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125546"," nuclear pore complex protein Nup54-like"
"701","crg:105344637","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111136554"," nucleoporin NUP53-like"
"702","crg:105345158","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111125832"," protein CASC3-like"
"703","crg:105345158","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111123630"," protein CASC3-like"
"704","crg:105345288","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111137601"," protein ELYS-like"
"705","crg:105345320","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111129825"," exportin-1-like"
"706","crg:105346252","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111099524"," nuclear pore complex protein Nup107-like"
"707","crg:105346647","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111136185"," importin-5-like"
"708","crg:105346723","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111138479"," THO complex subunit 6 homolog"
"709","crg:105347350","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111121980"," nuclear pore complex protein Nup85-like"
"710","crg:105347373","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111107607"," nucleoporin-like protein 2"
"711","crg:105347624","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111110572"," exportin-T-like"
"712","crg:105347624","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111110088"," exportin-T-like"
"713","crg:105347719","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111131449"," phosphorylated adapter RNA export protein-like"
"714","crg:105347719","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111131227"," phosphorylated adapter RNA export protein-like"
"715","crg:105347897","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111131105"," importin-11-like"
"716","crg:105348482","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111120993"," nuclear pore complex protein Nup155-like"
"717","crg:105348755","Day 0","turquoise","crg03013",8.81,0.63,"Nucleocytoplasmic transport","LOC111134475"," RNA-binding protein 8A-like"
